stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,sex,date,expName,psychopyVersion,frameRate,
0.bmp,"(-1.74, -3)","(3.49, 3.49)",2,0,2,0,1,108,225,5,,,,,,,,,,,,,,,1825.5510566999437,None,1826.050736599951,1826.1005738000385,p,0.7070602000458166,1826.050736599951,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,1,109,226,114,,,,,,,,,,,,,,,1826.78327549994,None,1827.2830158999423,1827.3329776000464,o,0.5537276000250131,1827.2830158999423,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,1,110,227,102,,,,,,,,,,,,,,,1827.865883099963,None,1828.365469399956,1828.415314199985,p,0.7975559999467805,1828.365469399956,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,1,111,228,65,,,,,,,,,,,,,,,1829.1812486000126,None,1829.6813565000193,1829.7311040000059,p,0.505088199977763,1829.6813565000193,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,1,112,229,50,,,,,,,,,,,,,,,1830.214150600019,None,1830.7134373999434,1830.7632099000039,o,0.8001506000291556,1830.7134373999434,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,1,113,230,73,,,,,,,,,,,,,,,1831.5459181000479,None,1832.0455322000198,1832.095341600012,p,0.47285789996385574,1832.0455322000198,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,1,114,231,1,,,,,,,,,,,,,,,1832.5450687999837,None,1833.0448772000382,1833.0946858000243,p,0.5283733999822289,1833.0448772000382,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,1,115,232,115,,,,,,,,,,,,,,,1833.5944395000115,None,1834.0939130999614,1834.1437298000092,o,0.6929346000542864,1834.0939130999614,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,1,116,233,9,,,,,,,,,,,,,,,1834.8099517000373,None,1835.3095474999864,1835.3595920000225,p,0.5424702999880537,1835.3095474999864,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,1835.8761526000453,None,1835.8761526000453,None,space,4.897854100097902,1835.8761526000453,None,1840.8136910999892,None,1841.321246300009,1841.3705900999485,w,0.5466379999415949,1841.321246300009,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,1,1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.8873378999997,None,1842.3869269000133,1842.4364709999645,q,0.6925046999240294,1842.3869269000133,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,2,2,56,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.1026592999697,None,1843.6026120999595,1843.6522109999787,q,0.5662674000486732,1843.6026120999595,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,3,3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.2019744999707,None,1844.7013764999574,1844.7511982000433,w,0.625763599993661,1844.7013764999574,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.3506176000228,None,1845.8503093000036,1845.8999840000179,w,0.7244357001036406,1845.8503093000036,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,5,5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.5995833999477,None,1847.0991831000429,1847.1490372000262,q,0.7605849999235943,1847.0991831000429,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,6,6,110,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.8818125999533,None,1848.3814714000328,1848.4312569999602,w,0.5539605999365449,1848.3814714000328,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.9642825999763,None,1849.4636577999918,1849.513455200009,w,0.6498894001124427,1849.4636577999918,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,8,8,75,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.1297781999456,None,1850.6295739000197,1850.6794707999798,w,0.794660700019449,1850.6295739000197,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.4454093000386,None,1851.9451807000441,1851.9949782999465,w,0.5180075999815017,1851.9451807000441,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,10,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.4943579999963,None,1852.9943476000335,1853.0442109999713,w,0.44090399995911866,1852.9943476000335,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,11,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.4601691999706,None,1853.959933300037,1854.0100609000074,w,0.4566313000395894,1853.959933300037,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.4430559000466,None,1854.9425871999701,1854.9923227999825,w,0.5457838999573141,1854.9425871999701,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,13,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.5086447999347,None,1856.0079989000224,1856.057769499952,w,0.381459099939093,1856.0079989000224,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,14,14,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.4078242999967,None,1856.9070578999817,1856.9568511999678,w,0.8184314999962226,1856.9070578999817,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,15,15,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.756559100002,None,1858.2561217000475,1858.305753099965,w,0.43141990003641695,1858.2561217000475,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,16,16,63,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.70614819997,None,1859.221776899998,1859.2716327999951,w,0.4540205999510363,1859.221776899998,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,17,17,94,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.7046427000314,None,1860.204765600036,1860.2543037999421,w,0.41331029997672886,1860.204765600036,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.6376235999633,None,1861.1366665000096,1861.186520999996,w,0.8520171000855044,1861.1366665000096,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,19,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.0193790999474,None,1862.519182399963,1862.5688475000206,w,0.4733686000108719,1862.519182399963,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,20,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.0188500999939,None,1863.5184703000123,1863.5680910999654,w,0.8351821000687778,1863.5184703000123,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,21,21,86,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.384208900039,None,1864.884087100043,1864.9339390000096,w,0.42920240003149956,1864.884087100043,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,22,22,71,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.3334777000127,None,1865.832823600038,1865.882633100031,w,0.5756320999935269,1865.832823600038,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,23,23,70,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.4321764999768,None,1866.9320838999702,1866.9817119999789,q,0.8082507000071928,1866.9320838999702,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,24,24,113,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.7645072999876,None,1868.2641592000145,1868.3139744999353,q,0.8287838998949155,1868.2641592000145,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,25,25,65,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.1134750000201,None,1869.6127702000085,1869.6625686000334,w,0.5793737000785768,1869.6127702000085,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,26,26,99,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.2126395000378,None,1870.712060199934,1870.761688599945,q,0.6298050000332296,1870.712060199934,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,27,27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.361330499989,None,1871.8609029999934,1871.9109935000306,q,0.664093800005503,1871.8609029999934,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,28,28,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.5437810999574,None,1873.0434914999641,1873.093047900009,w,0.9329086999641731,1873.0434914999641,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,29,29,73,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.0093088999856,None,1874.5087440999923,1874.5586101999506,w,0.6566367000341415,1874.5087440999923,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,30,30,109,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.1913258000277,None,1875.6908892999636,1875.7406713999808,q,0.6044714000308886,1875.6908892999636,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,31,31,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.3236670999322,None,1876.8232804000145,1876.8731304999674,q,0.6107373000122607,1876.8232804000145,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.4559791999636,None,1877.9556081999326,1878.0054556999821,w,0.9830553999636322,1877.9556081999326,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,33,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.9714830999728,None,1879.4707887000404,1879.5206058999756,w,1.3325353000545874,1879.4707887000404,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,34,34,108,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.8196949999547,None,1881.319218999939,1881.3692045999924,w,1.488014500006102,1881.319218999939,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,35,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.8347081999527,None,1883.3342412000056,1883.3841275000013,q,0.7425586000317708,1883.3342412000056,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,36,36,81,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.100275899982,None,1884.600012699957,1884.6497215999989,w,0.7698399999644607,1884.600012699957,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,37,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.3990508000134,None,1885.8987214999506,1885.9485644999659,w,0.4850372999208048,1885.8987214999506,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.414862100035,None,1886.9147868000437,1886.964314199984,w,0.5880554999457672,1886.9147868000437,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,39,39,83,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.530866999994,None,1888.030524599948,1888.080055700033,w,0.7043194000143558,1888.030524599948,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,40,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.7628289000131,None,1889.2622529999353,1889.3120851999847,w,0.6185989000368863,1889.2622529999353,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,41,41,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.911878200015,None,1890.4113324999344,1890.4615619999822,w,0.675701400032267,1890.4113324999344,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,42,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.1109207000118,None,1891.6106753000058,1891.6606173999608,w,0.5661690999986604,1891.6106753000058,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,43,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.1931211999618,None,1892.692959500011,1892.7430440000026,w,0.5871125999838114,1892.692959500011,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,44,44,116,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.3088850999484,None,1893.808920499985,1893.8584039999405,w,0.713517599971965,1893.808920499985,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,45,45,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.541161500034,None,1895.0411169000436,1895.0907692000037,w,0.8227563999826089,1895.0411169000436,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,46,46,97,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.8903117999434,None,1896.389548099949,1896.4396318999352,w,0.6595851000165567,1896.389548099949,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,47,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.072163200006,None,1897.5721272999654,1897.622007500031,q,0.7295143000083044,1897.5721272999654,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,48,48,95,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.3211187999696,None,1898.8211180999642,1898.8707526000217,w,0.8129605000140145,1898.8211180999642,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,49,49,111,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.65309659997,None,1900.1533980999375,1900.2031343999552,w,0.5837782000890002,1900.1533980999375,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,50,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.7691439000191,None,1901.2686547000194,1901.3186986999353,w,0.7496753999730572,1901.2686547000194,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,51,51,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.0347190999892,None,1902.5341550000012,1902.5843495000154,w,0.4425196999218315,1902.5341550000012,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,52,52,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0003397000255,None,1903.5003645999823,1903.5498650999507,q,0.5993094999575987,1903.5003645999823,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",2,0,2,0,,,,,0,53,53,98,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.1160847999854,None,1904.6161073000403,1904.665701800026,w,0.5741283999523148,1904.6161073000403,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,54,54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.215351599967,None,1905.7150990000227,1905.7648937000195,w,0.6378425000002608,1905.7150990000227,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(3.49, 0)","(3.49, 3.49)",2,0,2,0,,,,,0,55,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.381096099969,None,1906.8806817999575,1906.9306374000153,q,0.49303649994544685,1906.8806817999575,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, -6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,56,56,89,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.3964864000445,None,1907.8964073000243,1907.9462295999983,w,0.4928309000097215,1907.8964073000243,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,57,57,54,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.4125605999725,None,1908.9122986999573,1908.9618852999993,w,0.6939821999985725,1908.9122986999573,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,58,58,104,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.62773930002,None,1910.1275785999605,1910.1777731999755,w,0.799625699990429,1910.1275785999605,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, 6.11)","(5.24, 5.24)",2,0,2,0,,,,,0,59,59,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.943677000003,None,1911.443383899983,1911.4929184999783,w,0.679093400016427,1911.443383899983,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,60,60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.142374799936,None,1912.642127100029,1912.6919742999598,q,0.5929597999202088,1912.642127100029,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(1.74, -3)","(3.49, 3.49)",2,0,2,0,,,,,0,61,61,84,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.2580897000153,None,1913.7577030999819,1913.8076027999632,q,0.49704039993230253,1913.7577030999819,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 0)","(2.18, 2.18)",2,0,2,0,,,,,0,62,62,78,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.27399529994,None,1914.7736024999758,1914.823508100002,q,0.8330947000067681,1914.7736024999758,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, 3)","(3.49, 3.49)",2,0,2,0,,,,,0,63,63,68,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.6393656999571,None,1916.1392044000095,1916.1891019999748,w,0.5838463000254706,1916.1392044000095,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
