stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,date,expName,psychopyVersion,frameRate,uhnd
60.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,36,153,90,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0911866,None,740.5905179,740.6403622,w,0.6638336,740.5905179,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,37,154,63,,,,,,,,,,,,,,,,,,,,,,,,,,,741.273142,None,741.772961,741.8228016,w,1.6532555,741.772961,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,38,155,46,,,,,,,,,,,,,,,,,,,,,,,,,,,743.4548819,None,743.9540666,744.0044324,w,0.6993666,743.9540666,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,39,156,21,,,,,,,,,,,,,,,,,,,,,,,,,,,744.6705692,None,745.1697642,745.2196013,w,3.2629224,745.1697642,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,40,157,116,,,,,,,,,,,,,,,,,,,,,,,,,,,748.4501601,None,748.9500119,748.9999457,w,0.6435304,748.9500119,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,41,158,71,,,,,,,,,,,,,,,,,,,,,,,,,,,749.61605,None,750.1156436,750.1652781,w,2.3301881,750.1156436,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,42,159,32,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4632458,None,752.9634399,753.0132757,w,0.5439388,752.9634399,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,43,160,8,,,,,,,,,,,,,,,,,,,,,,,,,,,753.529056,None,754.028901,754.0784457,w,0.5876453,754.028901,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,44,161,36,,,,,,,,,,,,,,,,,,,,,,,,,,,754.6448962,None,755.1445497,755.19438,w,0.7271923,755.1445497,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,45,162,18,,,,,,,,,,,,,,,,,,,,,,,,,,,755.8938466,None,756.3935347,756.4432316,w,1.8533212,756.3935347,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,46,163,2,,,,,,,,,,,,,,,,,,,,,,,,,,,758.2750316,None,758.7746266,758.8244371,w,0.637912,758.7746266,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,47,164,114,,,,,,,,,,,,,,,,,,,,,,,,,,,759.4403908,None,759.9400835,759.9899382,w,0.779097,759.9400835,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,48,165,108,,,,,,,,,,,,,,,,,,,,,,,,,,,760.7392609,None,761.238975,761.2887992,w,1.2683374,761.238975,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,49,166,62,,,,,,,,,,,,,,,,,,,,,,,,,,,762.5378161,None,763.038,763.0876331,w,0.6553307,763.038,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,50,167,77,,,,,,,,,,,,,,,,,,,,,,,,,,,763.7202554,None,764.2198996,764.2696988,w,0.563511,764.2198996,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,51,168,97,,,,,,,,,,,,,,,,,,,,,,,,,,,764.802844,None,765.3025708,765.352374,w,0.4695288,765.3025708,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,52,169,15,,,,,,,,,,,,,,,,,,,,,,,,,,,765.8017502,None,766.3014663,766.3516485,w,0.4328903,766.3014663,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,53,170,76,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7510294,None,767.2506673,767.3005043,w,0.5594524,767.2506673,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,54,171,55,,,,,,,,,,,,,,,,,,,,,,,,,,,767.8333851,None,768.3332647,768.3828304,w,0.4222824,768.3332647,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,55,172,70,,,,,,,,,,,,,,,,,,,,,,,,,,,768.7825113,None,769.2822712,769.3322695,w,0.4035043,769.2822712,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,56,173,64,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7153021,None,770.2149568,770.2648174,w,1.0278246,770.2149568,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,57,174,96,,,,,,,,,,,,,,,,,,,,,,,,,,,771.2639467,None,771.7633807,771.8132194,w,0.3902721,771.7633807,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,58,175,86,,,,,,,,,,,,,,,,,,,,,,,,,,,772.1799542,None,772.6790926,772.7289743,w,0.4071756,772.6790926,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,59,176,41,,,,,,,,,,,,,,,,,,,,,,,,,,,773.1122995,None,773.6116011,773.6614978,w,1.1104642,773.6116011,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,,,,,1,60,177,104,,,,,,,,,,,,,,,,,,,,,,,,,,,774.7441116,None,775.2437662,775.2937601,w,0.4292066,775.2437662,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,,,,,1,61,178,39,,,,,,,,,,,,,,,,,,,,,,,,,,,775.693395,None,776.1929143,776.2427983,w,0.4444302,776.1929143,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,62,179,29,,,,,,,,,,,,,,,,,,,,,,,,,,,776.659045,None,777.1588647,777.2085087,w,0.5356102,777.1588647,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,63,180,40,,,,,,,,,,,,,,,,,,,,,,,,,,,777.7251388,None,778.2248502,778.2747045,w,0.4042067,778.2248502,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,64,181,51,,,,,,,,,,,,,,,,,,,,,,,,,,,778.6574466,None,779.1570856,779.2069342,w,0.3464689,779.1570856,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,65,182,98,,,,,,,,,,,,,,,,,,,,,,,,,,,779.5233509,None,780.0230209,780.0728583,w,0.4063309,780.0230209,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,66,183,28,,,,,,,,,,,,,,,,,,,,,,,,,,,780.4558577,None,780.9554373,781.0052286,w,0.5499435,780.9554373,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,67,184,58,,,,,,,,,,,,,,,,,,,,,,,,,,,781.538207,None,782.0378736,782.0877158,w,0.4461831,782.0378736,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,68,185,20,,,,,,,,,,,,,,,,,,,,,,,,,,,782.5037577,None,783.0040317,783.053832,w,0.3913954,783.0040317,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,69,186,16,,,,,,,,,,,,,,,,,,,,,,,,,,,783.4200806,None,783.919723,783.9692495,w,0.4268248,783.919723,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,70,187,54,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3689553,None,784.8685722,784.9184916,w,0.3336377,784.8685722,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,71,188,102,,,,,,,,,,,,,,,,,,,,,,,,,,,785.234871,None,785.7345837,785.7844329,w,0.4024672,785.7345837,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,72,189,3,,,,,,,,,,,,,,,,,,,,,,,,,,,786.1674566,None,786.6670071,786.716921,w,0.4228677,786.6670071,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,73,190,67,,,,,,,,,,,,,,,,,,,,,,,,,,,787.1165161,None,787.6164121,787.6662507,w,0.5166933,787.6164121,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,74,191,66,,,,,,,,,,,,,,,,,,,,,,,,,,,788.1656257,None,788.6655057,788.7151676,w,0.3879629,788.6655057,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,75,192,81,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0819256,None,789.581225,789.6312265,w,0.4045999,789.581225,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,76,193,83,,,,,,,,,,,,,,,,,,,,,,,,,,,790.013961,None,790.5139209,790.563736,w,0.3564388,790.5139209,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,77,194,4,,,,,,,,,,,,,,,,,,,,,,,,,,,790.8967999,None,791.3965707,791.4461736,w,0.5570867,791.3965707,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,78,195,94,,,,,,,,,,,,,,,,,,,,,,,,,,,791.9791725,None,792.4784929,792.5286026,w,0.4439631,792.4784929,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,79,196,69,,,,,,,,,,,,,,,,,,,,,,,,,,,792.9451772,None,793.4445615,793.4943852,w,0.4725127,793.4445615,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,80,197,87,,,,,,,,,,,,,,,,,,,,,,,,,,,793.9440443,None,794.4435289,794.4933509,w,0.4557596,794.4435289,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,81,198,10,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9264606,None,795.4261442,795.4759681,w,0.5323489,795.4261442,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,82,199,27,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9755851,None,796.4753091,796.525094,w,0.6109804,796.4753091,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,83,200,105,,,,,,,,,,,,,,,,,,,,,,,,,,,797.1077711,None,797.607542,797.6573655,w,1.0011165,797.607542,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,84,201,9,,,,,,,,,,,,,,,,,,,,,,,,,,,798.6400687,None,799.1394918,799.1897093,w,1.1666515,799.1394918,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,85,202,42,,,,,,,,,,,,,,,,,,,,,,,,,,,800.3383202,None,800.8380398,800.8881977,w,1.6669563,800.8380398,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,86,203,45,,,,,,,,,,,,,,,,,,,,,,,,,,,802.5365293,None,803.0365326,803.0860785,w,0.5246797,803.0365326,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,,,,,1,87,204,52,,,,,,,,,,,,,,,,,,,,,,,,,,,803.5857392,None,804.0853356,804.1352778,w,0.4468592,804.0853356,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,88,205,82,,,,,,,,,,,,,,,,,,,,,,,,,,,804.5515665,None,805.0512431,805.101069,w,0.4243393,805.0512431,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,89,206,72,,,,,,,,,,,,,,,,,,,,,,,,,,,805.5007583,None,806.0005053,806.0500882,w,0.5047449,806.0005053,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,90,207,50,,,,,,,,,,,,,,,,,,,,,,,,,,,806.5333238,None,807.0326338,807.0826468,w,0.4675864,807.0326338,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,91,208,49,,,,,,,,,,,,,,,,,,,,,,,,,,,807.5320604,None,808.0318379,808.0817676,w,0.5562911,808.0318379,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,92,209,73,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6149967,None,809.1309294,809.1805925,w,0.5352298,809.1309294,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,93,210,85,,,,,,,,,,,,,,,,,,,,,,,,,,,809.6970418,None,810.1968303,810.2466863,w,0.483098,810.1968303,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,94,211,38,,,,,,,,,,,,,,,,,,,,,,,,,,,810.7129782,None,811.212598,811.262107,w,0.5464919,811.212598,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,95,212,95,,,,,,,,,,,,,,,,,,,,,,,,,,,811.7785991,None,812.2781351,812.3279528,w,0.7376279,812.2781351,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,96,213,88,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0440762,None,813.5438539,813.5936833,w,0.6224898,813.5438539,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,97,214,35,,,,,,,,,,,,,,,,,,,,,,,,,,,814.1930616,None,814.6925703,814.7423368,w,0.7426186,814.6925703,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,98,215,22,,,,,,,,,,,,,,,,,,,,,,,,,,,815.4585818,None,815.9581109,816.0078902,w,0.8437182,815.9581109,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,99,216,24,,,,,,,,,,,,,,,,,,,,,,,,,,,816.8240985,None,817.3236506,817.3735177,w,0.6199797,817.3236506,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,100,217,25,,,,,,,,,,,,,,,,,,,,,,,,,,,817.9731376,None,818.4727719,818.5226479,w,0.6831915,818.4727719,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,101,218,75,,,,,,,,,,,,,,,,,,,,,,,,,,,819.1888602,None,819.6882631,819.7381212,w,1.0140209,819.6882631,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,102,219,57,,,,,,,,,,,,,,,,,,,,,,,,,,,820.7207372,None,821.2202746,821.2700391,w,0.6087464,821.2202746,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,103,220,44,,,,,,,,,,,,,,,,,,,,,,,,,,,821.8530035,None,822.3525835,822.4024301,w,0.539272,822.3525835,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,,,,,1,104,221,26,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9185097,None,823.4183659,823.4682501,w,0.731696,823.4183659,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,105,222,11,,,,,,,,,,,,,,,,,,,,,,,,,,,824.1677985,None,824.6673484,824.7171608,w,0.7043244,824.6673484,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,106,223,84,,,,,,,,,,,,,,,,,,,,,,,,,,,825.3996733,None,825.8994905,825.9493284,w,0.6880325,825.8994905,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,107,224,47,,,,,,,,,,,,,,,,,,,,,,,,,,,826.6152163,None,827.1149391,827.1647459,w,1.1003221,827.1149391,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,108,225,23,,,,,,,,,,,,,,,,,,,,,,,,,,,828.2474997,None,828.7473647,828.7973394,w,0.7068255,828.7473647,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,,,,,1,109,226,92,,,,,,,,,,,,,,,,,,,,,,,,,,,829.4800775,None,829.9792718,830.0291017,q,1.0494538,829.9792718,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,110,227,99,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0450761,None,831.5446687,831.5944788,q,0.9132602,831.5446687,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,111,228,93,,,,,,,,,,,,,,,,,,,,,,,,,,,832.4768689,None,832.9770611,833.0269332,q,0.6556139,832.9770611,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,,,,,1,112,229,60,,,,,,,,,,,,,,,,,,,,,,,,,,,833.6594838,None,834.1591105,834.2089775,w,0.5082676,834.1591105,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,,,,,1,113,230,101,,,,,,,,,,,,,,,,,,,,,,,,,,,834.6920041,None,835.1917286,835.2413009,q,0.6512941,835.1917286,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,,,,,1,114,231,6,,,,,,,,,,,,,,,,,,,,,,,,,,,835.8740365,None,836.3738471,836.4238066,w,0.4097664,836.3738471,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,,,,,1,115,232,106,,,,,,,,,,,,,,,,,,,,,,,,,,,836.8068783,None,837.3061861,837.3561313,q,1.1738561,837.3061861,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
